"Date","Exc_Rate","Covid","Brent","Soy","Passangers","VIX"
"2018-01-09",1.17837803491445,NA,4.23526525327848,6.86249637257652,12.8131007781292,2.31055326264322
"2018-01-10",1.17443070194495,NA,4.24549073302906,6.85329909318608,12.8132206639109,2.28442112236637
"2018-01-11",1.17105697356428,NA,4.25362491986936,6.84641164874108,12.8301242707599,2.29051251175978
"2018-01-12",1.16820053843779,NA,4.24333911489999,6.8501261661455,12.8554194422352,2.31845844215034
"2018-01-15",1.16820053843779,NA,4.25291403621107,6.8501261661455,12.880126197395,2.38967979984498
"2018-01-16",1.17167685952511,NA,4.23988686751276,6.87523208727658,12.8247225473972,2.45616418092235
"2018-01-17",1.16984708959656,NA,4.23685634351072,6.87600658066756,12.8214771795801,2.47737838336721
"2018-01-18",1.16841816291207,NA,4.2410389413729,6.880384082186,12.8445999521355,2.50307395374345
"2018-01-19",1.16471209037263,NA,4.22770927428952,6.88474250467306,12.8670658843852,2.42214432805168
"2018-01-22",1.16390052869623,NA,4.2387334648474,6.89187992982385,12.8693841355185,2.40061883326541
"2018-01-23",1.17285358526707,NA,4.24577726598231,6.89390987216008,12.800175432781,2.40694510831829
"2018-01-24",1.16121143042463,NA,4.24720870052389,6.89997509166317,12.8049833196922,2.43973493114128
"2018-01-25",1.14644961808227,NA,4.26380600328645,6.89997509166317,12.8176707761191,2.44927947214485
"2018-01-26",1.14737070630188,NA,4.24963744662814,6.89314912659277,12.8140948505441,2.40514168131914
"2018-01-29",1.15164739854725,NA,4.22551901277291,6.89921894795985,12.8389309291618,2.62756295018952
"2018-01-30",1.1592055374434,NA,4.21626716617891,6.90800524773734,12.7632912768659,2.69395127672271
"2018-01-31",1.1563149987964,NA,4.21626716617891,6.90349622206175,12.7737529703534,2.60564826748413
"2018-02-01",1.15429925008236,NA,4.22829253473184,6.89264164117209,12.7668220763639,2.60046499042227
"2018-02-02",1.16953662700481,NA,4.21138658265377,6.88627624730501,12.7982109394566,2.85128436918812
"2018-02-05",1.17449249900343,NA,4.21493845852052,6.87703830632008,12.7634631021086,3.61952937597914
"2018-02-06",1.1797313399529,NA,4.20095429728036,6.89390987216008,12.6965067686481,3.40053049267445
"2018-02-07",1.18234050419882,NA,4.18570756823607,6.89060912014717,12.7382056462415,3.32251485962769
"2018-02-08",1.19073557754392,NA,4.16293735368771,6.8954296292915,12.790665326202,3.51035069555868
"2018-02-09",1.19643446228763,NA,4.14376944554962,6.89060912014717,12.8850499052756,3.36936265814214
"2018-02-12",1.19237581848027,NA,4.13035499974513,6.90950374951625,12.4028557942651,3.24298290021143
"2018-02-13",1.19231511676847,NA,4.12616617454506,6.91943678375597,12.6088040203923,3.21767510429168
"2018-02-14",1.18022299715483,NA,4.13180089926605,6.9248581868818,12.7617722036095,2.95803040636998
"2018-02-15",1.17303925755601,NA,4.14091003136942,6.93171591642698,12.6983238274713,2.95125778345216
"2018-02-16",1.16997124764992,NA,4.16355963124357,6.92902741425768,12.6871800243443,2.96836107675786
"2018-02-19",1.16997124764992,NA,4.17361774311661,6.92902741425768,12.7657855716047,2.99723114967773
"2018-02-20",1.17662216230314,NA,4.16945203470891,6.93391023645899,12.6833404516406,3.02529107579554
"2018-02-21",1.18114420338591,NA,4.17145991243962,6.94143180534152,12.6738300037972,2.99673177388707
"2018-02-22",1.18108281603169,NA,4.19147127295282,6.93925394604151,12.7060991683395,2.92959247104945
"2018-02-23",1.17384343934442,NA,4.20528945617383,6.9433637064495,12.7631795746238,2.80275413657151
"2018-02-26",1.17498673803984,NA,4.21891929680373,6.94143180534152,12.7313247060376,2.76000994003292
"2018-02-27",1.17779308654255,NA,4.21346004311226,6.94505106372583,12.618960139454,2.92262380173335
"2018-02-28",1.17643715413141,NA,4.19086612921272,6.95177216439891,12.6502872019176,2.9882040071332
"2018-03-01",1.17622126799509,NA,4.1624703912697,6.96366291092043,12.6882364146768,3.11218108619724
"2018-03-02",1.17905491636297,NA,4.16293735368771,6.96673148408243,12.7350583719164,2.97501923195645
"2018-03-05",1.17948542067466,NA,4.18631584076091,6.97237192206811,12.717652984427,2.930126516456
"2018-03-06",1.16910181738245,NA,4.18464220020288,6.97026048433353,12.5890603523214,2.91017438519234
"2018-03-07",1.17446160095155,NA,4.1757709275843,6.96129604591017,12.5928407149538,2.87694873756402
"2018-03-08",1.18234050419882,NA,4.1568497675735,6.96011050931607,12.6587139175972,2.80578168959555
"2018-03-09",1.17770069498707,NA,4.17730608293645,6.93658566065001,12.7249467928597,2.68375750853317
"2018-03-12",1.18200323089694,NA,4.16713023194775,6.94046445339184,12.7109878370525,2.75874331541773
"2018-03-13",1.17813178256611,NA,4.16200321069592,6.94745664583369,12.6095390909754,2.79422789734326
"2018-03-14",1.18298407388745,NA,4.15277069069071,6.93585670909301,12.6124873026739,2.84665205053984
"2018-03-15",1.18909264179648,NA,4.15371349402893,6.94769688607508,12.6874952049268,2.80880010420235
"2018-03-16",1.1907963752093,NA,4.16945203470891,6.95606913926069,12.7688804763289,2.76000994003292
"2018-03-19",1.19006655915137,NA,4.1716141977134,6.93000588791696,12.7535233089094,2.94549105711724
"2018-03-20",1.19240616795447,NA,4.18965474202643,6.93561360711053,12.6302777250124,2.90142159408275
"2018-03-21",1.18982316872149,NA,4.22171115814254,6.93707133331619,12.6340360906472,2.88256357544835
"2018-03-22",1.19495224110485,NA,4.23381660750869,6.93707133331619,12.7111538013886,3.15016862685841
"2018-03-23",1.19770319131234,NA,4.23454119271538,6.93561360711053,12.7837444382652,3.21366225781531
"2018-03-26",1.19522465056823,NA,4.23134908321439,6.93293557751244,12.7058140658524,3.04594998971461
"2018-03-27",1.20186057513966,NA,4.22872975692054,6.92706759001451,12.6247467955232,3.11351530921037
"2018-03-28",1.20507219976924,NA,4.22141764478558,6.92559519711047,12.7088792023517,3.12982600803469
"2018-03-29",1.20083789563045,NA,4.23439631766986,6.95153290132802,12.7904646662531,2.99423114742772
"2018-03-30",1.19528517592837,NA,4.23439631766986,6.95153290132802,12.5072359366205,3.08168058569036
"2018-04-02",1.19842745727031,NA,4.23439631766986,6.94263968083564,12.7961289550614,3.16209381076922
"2018-04-03",1.20062721407484,NA,4.23439631766986,6.94505106372583,12.6547504880612,3.04927304048202
"2018-04-04",1.2081839250974,NA,4.19026061905193,6.92289016656641,12.5860045378401,2.99872778253379
"2018-04-05",1.20032616340574,NA,4.19780327059033,6.93852693764889,12.618549778496,2.94127608775793
"2018-04-06",1.21497208978431,NA,4.19735231229633,6.9409482463379,12.7107463852013,3.06758771065442
"2018-04-09",1.22230376101066,NA,4.22229792653256,6.95368421087054,12.7120012986835,3.08053287524646
"2018-04-10",1.228060355855,NA,4.25802115470276,6.95654544315157,12.5921034584995,3.0189603996732
"2018-04-11",1.22245102557171,NA,4.28689143955884,6.95440028680518,12.6034887807247,3.00766084441926
"2018-04-12",1.22088891670225,NA,4.26885793656824,6.96673148408243,12.6720149136024,2.91723004539903
"2018-04-13",1.22636032320357,NA,4.29292215959106,6.96058489262667,12.759799700289,2.8570447537801
"2018-04-16",1.23203534209082,NA,4.27736032244553,6.94889722231331,12.7324595618939,2.80699014895711
"2018-04-17",1.22442228119335,NA,4.27263020789448,6.95272864462487,12.5855496355764,2.72457950305342
"2018-04-18",1.21917663806821,NA,4.30040977200156,6.94865727030256,12.613119834821,2.74727091425549
"2018-04-19",1.22459862211959,NA,4.31548611086564,6.94432825921298,12.6823471963824,2.77008559202166
"2018-04-20",1.22732793752352,NA,4.31240856779301,6.93609975199128,12.7742686606673,2.82612948916781
"2018-04-23",1.23730119177438,NA,4.31133589405111,6.92829293019969,12.7502614760902,2.79361608943186
"2018-04-24",1.24372222384322,NA,4.32888953626075,6.92976135924475,12.6037878001783,2.89148225218019
"2018-04-25",1.25533109660108,NA,4.30122322107028,6.93488394637039,12.6500498824717,2.88144312715186
"2018-04-26",1.25253437094037,NA,4.32267464022361,6.93537044601511,12.7662082983124,2.78747733473353
"2018-04-27",1.24372222384322,NA,4.3218784618376,6.95177216439891,12.8484053644123,2.73501664933202
"2018-04-30",1.2485828152444,NA,4.32968015430167,6.94481018693315,12.4716931411794,2.76820412392196
"2018-05-01",1.25476097115804,NA,4.31548611086564,6.94937695367296,12.6951464034683,2.74019465442878
"2018-05-02",1.26423971511258,NA,4.29237541272123,6.93998042627687,12.6636873479631,2.77071196222692
"2018-05-03",1.26683492108256,NA,4.29660490261989,6.95009611947166,12.6439984900603,2.76631910922619
"2018-05-04",1.25883023961065,NA,4.3141492122708,6.93464060776352,12.6914943037543,2.69259809654329
"2018-05-07",1.26815813810019,NA,4.3141492122708,6.91000275152262,12.6943734802774,2.69124308278583
"2018-05-08",1.27675847405158,NA,4.3062249212576,6.9189424683727,12.5275545144808,2.68852753461335
"2018-05-09",1.27996115032527,NA,4.35156742718917,6.91497912407146,12.5455938008998,2.59674613154354
"2018-05-10",1.26846757450645,NA,4.35143855290586,6.92091826550842,12.6575303574888,2.58248697812686
"2018-05-11",1.27756707312811,NA,4.34859910856136,6.90249144930704,12.738361282095,2.53765721517353
"2018-05-14",1.28680546261915,NA,4.35888594223224,6.92067150424868,12.7304342432488,2.55955019278377
"2018-05-15",1.29907387135862,NA,4.3686880702347,6.92633166455507,12.6039725427904,2.68307421503203
"2018-05-16",1.30291275218084,NA,4.35914176213642,6.90750524772693,12.598135003371,2.59674613154354
"2018-05-17",1.31030384886821,NA,4.38315100233559,6.90274273715859,12.6950881483323,2.59749101053515
"2018-05-18",1.32010113838509,NA,4.36156879277149,6.90625415285587,12.7747897477119,2.59674613154354
"2018-05-21",1.31092405409511,NA,4.36105832823768,6.93269176427217,12.7746396798272,2.57108434602905
"2018-05-22",1.2910766770377,NA,4.38726290146913,6.93779940033051,12.5939981637403,2.58173083442354
"2018-05-23",1.29228583379829,NA,4.36551608254689,6.94625457813275,12.6353942444185,2.53210825127229
"2018-05-24",1.29203862519417,NA,4.36818122785183,6.94288108095751,12.6954560185518,2.52812576890798
"2018-05-25",1.29708056057506,NA,4.33859707674655,6.94841726070103,12.6866514103979,2.58173083442354
"2018-05-28",1.29708056057506,NA,4.32486086786572,6.94841726070103,12.5460885957748,2.71601837075139
"2018-05-29",1.31595236568864,NA,4.31093334456564,6.93779940033051,12.4740327624317,2.83438912314523
"2018-05-30",1.3187914505183,NA,4.32928492341582,6.93049476595163,12.601534554721,2.70404217970467
"2018-05-31",1.31538894760412,NA,4.33663693237507,6.92608623566686,12.572398370511,2.73631366637507
"2018-06-01",1.3230882852161,NA,4.31133589405111,6.92878264617421,12.3791936736324,2.59972232421658
"2018-06-04",1.32031480218592,NA,4.29606016612269,6.90950374951625,12.7456256580481,2.54474665014402
"2018-06-05",1.32919476907932,NA,4.28922580381834,6.90900449838257,12.6044325715083,2.51769647261099
"2018-06-06",1.33967434048466,NA,4.29360517307298,6.9019886840878,12.545362337964,2.45444744230329
"2018-06-07",1.36848674246993,NA,4.32055008757213,6.88166794421882,12.6156194123246,2.49568172295596
"2018-06-08",1.31986071202786,NA,4.31895370569792,6.87652257655104,12.7485015820428,2.49979526228175
"2018-06-11",1.30397197361639,NA,4.31187237475068,6.86040158259867,12.7137272469148,2.51365606307399
"2018-06-12",1.30141706898679,NA,4.31561970247628,6.86066367144829,12.5448315514435,2.51284601847724
"2018-06-13",1.31146305049689,NA,4.31842101158491,6.84161547647759,12.602560915454,2.56032328907275
"2018-06-14",1.30881918784048,NA,4.31441673501182,6.8322232163697,12.675966893794,2.49485698064117
"2018-06-15",1.32204913030184,NA,4.27694385822073,6.80848727732347,12.7779077582182,2.4832385926873
"2018-06-18",1.32274202021337,NA,4.31575327624259,6.81179488783623,12.7355325673026,2.51041194019636
"2018-06-19",1.31656907862833,NA,4.31642087757589,6.7900972355139,12.5934857930306,2.59151638484626
"2018-06-20",1.31772104446464,NA,4.30743777768281,6.79065950710589,12.6281916379928,2.54866361559075
"2018-06-21",1.33479051825278,NA,4.28867703168219,6.78048992793626,12.6945667670896,2.68375750853317
"2018-06-22",1.32728718053986,NA,4.29959566069472,6.79626490294877,12.7360241970946,2.62249231274056
"2018-06-25",1.32908888734911,NA,4.28799064274729,6.77365229445866,12.7158647353839,2.85243910372751
"2018-06-26",1.32720761866056,NA,4.29837324967663,6.76532728584986,12.5899906055502,2.76757618041624
"2018-06-27",1.34903372575845,NA,4.33191685018843,6.76561551182101,12.5618116516157,2.88535921607262
"2018-06-28",1.34918940816665,NA,4.33414855442942,6.75838482232787,12.706608510844,2.82435065679837
"2018-06-29",1.34965631002199,NA,4.34950344296832,6.75518668033753,12.8151314457078,2.77819796100429
"2018-07-02",1.36443211426276,NA,4.3400320779712,6.74347008467428,12.7449316368089,2.74727091425549
"2018-07-03",1.35555160828536,NA,4.32902134934998,6.73815249459596,12.6694103568288,2.7813006628418
"2018-07-04",1.35555160828536,NA,4.34367554328996,6.73815249459596,12.6778341038886,2.7443821303496
"2018-07-05",1.36716250880386,NA,4.34497357047117,6.72803034803545,12.7593483777194,2.70604819843154
"2018-07-06",1.36251383245449,NA,4.31722141130777,6.77308037565554,12.8102629214246,2.59301339111385
"2018-07-09",1.35309945626225,NA,4.34484384354617,6.74729305654108,12.8191750350811,2.5408142817263
"2018-07-10",1.34181987101806,NA,4.35414143118435,6.74787991101801,12.7249825036381,2.53686638871871
"2018-07-11",1.35128875192108,NA,4.3221439250725,6.72112445060008,12.7552426370325,2.61227324570844
"2018-07-12",1.34750155640074,NA,4.27819273092867,6.72142570079064,12.8237012441094,2.53210825127229
"2018-07-13",1.35219451392288,NA,4.30555047596327,6.70196036600254,12.8814274768304,2.49979526228175
"2018-07-16",1.34895587546452,NA,4.26310232300972,6.7208231096305,12.8932520543103,2.55178617862755
"2018-07-17",1.35134053185636,NA,4.26084721282216,6.7328064765176,12.8544211851821,2.48989419129904
"2018-07-18",1.34578481778168,NA,4.25589635752967,6.73607688228666,12.8651768851091,2.4932054526027
"2018-07-19",1.35604131794887,NA,4.27583243826748,6.74051935960622,12.8838574263769,2.55489902160804
"2018-07-20",1.32975046430802,NA,4.27652722048121,6.74494218857623,12.868433245437,2.55412171880947
"2018-07-23",1.33407958967115,NA,4.29660490261989,6.74258578100575,12.9111064000261,2.53528285711307
"2018-07-24",1.31857746094948,NA,4.29769348620813,6.75460409948796,12.8727141333628,2.51850259921652
"2018-07-25",1.31035779502995,NA,4.29959566069472,6.75780410221863,12.8552026281733,2.50878592357794
"2018-07-26",1.31600600800171,NA,4.31093334456564,6.75838482232787,12.8605075836437,2.49650578563135
"2018-07-27",1.31194789899123,NA,4.31535250140589,6.76906775920824,12.8789890571544,2.56725439113675
"2018-07-30",1.31447607332942,NA,4.3173547713133,6.77422388635761,12.8724625209884,2.65745841498615
"2018-07-31",1.32042161696918,NA,4.3062249212576,6.80655277347297,12.7782887154413,2.55178617862755
"2018-08-01",1.32255552015288,NA,4.28054746572403,6.78756309365373,12.7492802670343,2.57642175862377
"2018-08-02",1.32322143214393,NA,4.28977427496879,6.78275878880745,12.765351233763,2.50061594349318
"2018-08-03",1.31192096913006,NA,4.28331066173472,6.78699907784634,12.8039581451097,2.45444744230329
"2018-08-06",1.31393869892775,NA,4.2837244833835,6.77679201446332,12.772896677256,2.42214432805168
"2018-08-07",1.31178630894483,NA,4.28096243218686,6.79037841082856,12.646267628826,2.39151130218845
"2018-08-08",1.32020797599203,NA,4.25858700561615,6.79542609400822,12.6759325144429,2.38416507998647
"2018-08-09",1.33930756989555,NA,4.25632167829882,6.7886901718232,12.7110964713683,2.42214432805168
"2018-08-10",1.34908562258756,NA,4.26267987704132,6.74051935960622,12.8114017601781,2.57718192589717
"2018-08-13",1.36412543634883,NA,4.25731339050024,6.7493455422345,12.7763033242137,2.69327491552006
"2018-08-14",1.35717446254604,NA,4.25943518208769,6.76215130512335,12.6554270392081,2.58851563240702
"2018-08-15",1.36443211426276,NA,4.22508038421116,6.75402117904009,12.6808647915077,2.68375750853317
"2018-08-16",1.36059186376752,NA,4.23714536085377,6.78615245722289,12.7341358449525,2.59897910604785
"2018-08-17",1.37079994016124,NA,4.25049324471203,6.78162500183792,12.8015491124166,2.53686638871871
"2018-08-20",1.37303180088631,NA,4.26422797389543,6.78190856911616,12.7718153398685,2.52492832413749
"2018-08-21",1.38499351538684,NA,4.27179315427418,6.77365229445866,12.6414136577013,2.55412171880947
"2018-08-22",1.40489528626903,NA,4.28991134576608,6.7548954323378,12.6537923215352,2.50552593699074
"2018-08-23",1.40849606910358,NA,4.30040977200156,6.73578001424233,12.6926260683204,2.51850259921652
"2018-08-24",1.40962018642339,NA,4.30959034140917,6.73578001424233,12.7707982134185,2.48407296903942
"2018-08-27",1.40381497483788,NA,4.30959034140917,6.72713227882376,12.7402651254109,2.49815187653802
"2018-08-28",1.41701753376273,NA,4.32954842802868,6.70991391053015,12.5910322794031,2.52572864430826
"2018-08-29",1.41633848246827,NA,4.33165396900921,6.71325992125647,12.6115810860328,2.50552593699074
"2018-08-30",1.43546540512634,NA,4.34445456176612,6.70869439818388,12.6776905960579,2.6049094421827
"2018-08-31",1.41779302817926,NA,4.34302589732415,6.72503364216684,12.767746314575,2.55412171880947
"2018-09-03",1.41779302817926,NA,4.35426995762884,6.72503364216684,12.6904167074899,2.56571829252441
"2018-09-04",1.42455307323698,NA,4.35040696029342,6.72383244082121,12.6201373376601,2.57718192589717
"2018-09-05",1.4252506162303,NA,4.33964091817744,6.71598926336018,12.7148702141819,2.63260800593535
"2018-09-06",1.42219225211688,NA,4.32638178070643,6.7175023518619,12.8064464259378,2.68444033546308
"2018-09-07",1.40103517944139,NA,4.32479468871875,6.72383244082121,12.6234235040875,2.70001802940495
"2018-09-10",1.41327703244978,NA,4.34081393883981,6.72563370219085,12.8446606782883,2.65042108826557
"2018-09-11",1.42464931499635,NA,4.35952536932737,6.70960917184121,12.7280014007658,2.58173083442354
"2018-09-12",1.41980166842481,NA,4.38227660342909,6.7202201551353,12.7038829361186,2.57566101305646
"2018-09-13",1.42916226134707,NA,4.35234032430352,6.71265238782345,12.7292081903631,2.5152741864044
"2018-09-14",1.43155449252476,NA,4.35504076958889,6.71113193747732,12.7962508927625,2.49072303510944
"2018-09-17",1.42834759735089,NA,4.35952536932737,6.7135635496177,12.770857905832,2.6159349121944
"2018-09-18",1.41772035111974,NA,4.37260741275739,6.70196036600254,12.6660417216261,2.54866361559075
"2018-09-19",1.4148818179718,NA,4.37487613064504,6.72142570079064,12.679573278126,2.46385324059017
"2018-09-20",1.40692997471996,NA,4.36982752721688,6.7455304238873,12.7457859726148,2.46809953147162
"2018-09-21",1.39960537517956,NA,4.36818122785183,6.74199581048716,12.7997861563746,2.45787797740008
"2018-09-24",1.4044534817358,NA,4.39309020702986,6.73459165997295,12.7806333427561,2.50143595173921
"2018-09-25",1.41551329978911,NA,4.40927694916404,6.74022380766082,12.6234564430319,2.51930807650533
"2018-09-26",1.39686331246912,NA,4.40513262338836,6.74523634948436,12.6765511619991,2.5564518169511
"2018-09-27",1.38549404094912,NA,4.40109369739111,6.75110146893676,12.7204579261934,2.51850259921652
"2018-09-28",1.38616935330674,NA,4.41546141076012,6.73992816833864,12.8035923459514,2.49485698064117
"2018-10-01",1.38776827437589,NA,4.44194512488512,6.75431268173856,12.7940454042269,2.484906649788
"2018-10-02",1.36667821643475,NA,4.4500356890381,6.76388490856244,12.6272404845656,2.48906465993666
"2018-10-03",1.35598978085503,NA,4.4479314095616,6.75867505596798,12.6150183559749,2.4518667957098
"2018-10-04",1.36683117620663,NA,4.45516091866138,6.75605991572994,12.6455204131358,2.65464942437509
"2018-10-05",1.35604131794887,NA,4.44406202559333,6.76734312526539,12.7486091231447,2.69597761986794
"2018-10-08",1.35604131794887,NA,4.43343242273378,6.76820581403205,12.7044814992811,2.75302356674494
"2018-10-09",1.3169442829851,NA,4.44453184002528,6.76041469108343,12.6472844908006,2.76945882923085
"2018-10-10",1.32425937020036,NA,4.42867164249693,6.74787991101801,12.7537951305498,3.13375357145137
"2018-10-11",1.32417956704809,NA,4.39876083366505,6.7548954323378,12.8325189687879,3.21807550469743
"2018-10-12",1.33038516668037,NA,4.39086248333628,6.76561551182101,12.6695550577856,3.05917644611053
"2018-10-15",1.3140999415714,NA,4.39333742581975,6.79290543730319,12.8752651911273,3.05870707271538
"2018-10-16",1.31310519750153,NA,4.38862978580745,6.78530511922557,12.7929561249052,2.86903462050803
"2018-10-17",1.30326595066847,NA,4.38090100138637,6.78643474374558,12.7367185434955,2.85647020622048
"2018-10-18",1.30968325874805,NA,4.38576962095272,6.76099389758673,12.7622941078261,2.99872778253379
